candidate_id,req_id,stage,entered_date,exited_date,outcome
CAN08832,REQ0112,CV Screening,2023-10-01,2023-10-07,Not matching JD
CAN08833,REQ0112,Application Received,2023-10-01,2023-10-01,Passed
CAN08833,REQ0112,CV Screening,2023-10-01,2023-10-06,Not matching JD
CAN08834,REQ0112,Application Received,2023-09-17,2023-09-17,Passed
CAN08834,REQ0112,CV Screening,2023-09-17,2023-09-25,Under-qualified
CAN08835,REQ0112,Application Received,2023-09-24,2023-09-24,Passed
CAN08835,REQ0112,CV Screening,2023-09-24,2023-09-30,Duplicate application
CAN08836,REQ0112,Application Received,2023-09-20,2023-09-20,Passed
CAN08836,REQ0112,CV Screening,2023-09-20,2023-09-28,Passed
CAN08836,REQ0112,Written Test,2023-09-28,2023-10-07,Absent
CAN08837,REQ0112,Application Received,2023-09-30,2023-09-30,Passed
CAN08837,REQ0112,CV Screening,2023-09-30,2023-10-09,Passed
CAN08837,REQ0112,Written Test,2023-10-09,2023-10-18,Failed aptitude
CAN08838,REQ0112,Application Received,2023-10-01,2023-10-01,Passed
CAN08838,REQ0112,CV Screening,2023-10-01,2023-10-08,Not matching JD
CAN08839,REQ0112,Application Received,2023-09-20,2023-09-20,Passed
CAN08839,REQ0112,CV Screening,2023-09-20,2023-09-24,Over-qualified
CAN08840,REQ0112,Application Received,2023-10-03,2023-10-03,Passed
CAN08840,REQ0112,CV Screening,2023-10-03,2023-10-08,Duplicate application
CAN08841,REQ0112,Application Received,2023-09-22,2023-09-22,Passed
CAN08841,REQ0112,CV Screening,2023-09-22,2023-09-30,Under-qualified
CAN08842,REQ0112,Application Received,2023-10-02,2023-10-02,Passed
CAN08842,REQ0112,CV Screening,2023-10-02,2023-10-09,Incomplete CV
CAN08843,REQ0112,Application Received,2023-09-15,2023-09-15,Passed
CAN08843,REQ0112,CV Screening,2023-09-15,2023-09-20,Not matching JD
CAN08844,REQ0112,Application Received,2023-09-24,2023-09-24,Passed
CAN08844,REQ0112,CV Screening,2023-09-24,2023-09-28,Not matching JD
CAN08845,REQ0112,Application Received,2023-10-02,2023-10-02,Passed
CAN08845,REQ0112,CV Screening,2023-10-02,2023-10-09,Passed
CAN08845,REQ0112,Written Test,2023-10-09,2023-10-15,Below cutoff score
CAN08846,REQ0112,Application Received,2023-09-20,2023-09-20,Passed
CAN08846,REQ0112,CV Screening,2023-09-20,2023-09-25,Not matching JD
CAN08847,REQ0112,Application Received,2023-09-13,2023-09-13,Passed
CAN08847,REQ0112,CV Screening,2023-09-13,2023-09-23,Under-qualified
CAN08848,REQ0112,Application Received,2023-09-25,2023-09-25,Passed
CAN08848,REQ0112,CV Screening,2023-09-25,2023-10-05,Passed
CAN08848,REQ0112,Written Test,2023-10-05,2023-10-18,Passed
CAN08848,REQ0112,Interview,2023-10-18,2023-10-29,Passed
CAN08848,REQ0112,Reference Check,2023-10-29,2023-11-04,Passed
CAN08848,REQ0112,Offer & Approval,2023-11-04,2023-11-14,Accepted
CAN08848,REQ0112,Onboarding,2023-11-14,2023-12-01,Completed
CAN08849,REQ0112,Application Received,2023-09-20,2023-09-20,Passed
CAN08849,REQ0112,CV Screening,2023-09-20,2023-09-24,Over-qualified
CAN08850,REQ0112,Application Received,2023-09-27,2023-09-27,Passed
CAN08850,REQ0112,CV Screening,2023-09-27,2023-10-03,Passed
CAN08850,REQ0112,Written Test,2023-10-03,2023-10-15,Below cutoff score
CAN08851,REQ0112,Application Received,2023-09-13,2023-09-13,Passed
CAN08851,REQ0112,CV Screening,2023-09-13,2023-09-16,Over-qualified
CAN08852,REQ0112,Application Received,2023-09-16,2023-09-16,Passed
CAN08852,REQ0112,CV Screening,2023-09-16,2023-09-21,Duplicate application
CAN08853,REQ0112,Application Received,2023-09-29,2023-09-29,Passed
CAN08853,REQ0112,CV Screening,2023-09-29,2023-10-03,Incomplete CV
CAN08854,REQ0112,Application Received,2023-09-13,2023-09-13,Passed
CAN08854,REQ0112,CV Screening,2023-09-13,2023-09-17,Duplicate application
CAN08855,REQ0112,Application Received,2023-09-15,2023-09-15,Passed
CAN08855,REQ0112,CV Screening,2023-09-15,2023-09-20,Not matching JD
CAN08856,REQ0112,Application Received,2023-09-26,2023-09-26,Passed
CAN08856,REQ0112,CV Screening,2023-09-26,2023-10-02,Duplicate application
CAN08857,REQ0112,Application Received,2023-09-20,2023-09-20,Passed
CAN08857,REQ0112,CV Screening,2023-09-20,2023-09-27,Duplicate application
CAN08858,REQ0112,Application Received,2023-09-20,2023-09-20,Passed
CAN08858,REQ0112,CV Screening,2023-09-20,2023-09-23,Over-qualified
CAN08859,REQ0112,Application Received,2023-09-30,2023-09-30,Passed
CAN08859,REQ0112,CV Screening,2023-09-30,2023-10-10,Incomplete CV
CAN08860,REQ0112,Application Received,2023-10-01,2023-10-01,Passed
CAN08860,REQ0112,CV Screening,2023-10-01,2023-10-09,Duplicate application
CAN08861,REQ0112,Application Received,2023-09-28,2023-09-28,Passed
CAN08861,REQ0112,CV Screening,2023-09-28,2023-10-04,Incomplete CV
CAN08862,REQ0112,Application Received,2023-10-03,2023-10-03,Passed
CAN08862,REQ0112,CV Screening,2023-10-03,2023-10-07,Duplicate application
CAN08863,REQ0113,Application Received,2023-08-24,2023-08-24,Passed
CAN08863,REQ0113,CV Screening,2023-08-24,2023-09-01,Under-qualified
CAN08864,REQ0113,Application Received,2023-08-27,2023-08-27,Passed
CAN08864,REQ0113,CV Screening,2023-08-27,2023-09-04,Passed
CAN08864,REQ0113,Written Test,2023-09-04,2023-09-15,Failed aptitude
CAN08865,REQ0113,Application Received,2023-08-17,2023-08-17,Passed
CAN08865,REQ0113,CV Screening,2023-08-17,2023-08-22,Not matching JD
CAN08866,REQ0113,Application Received,2023-08-19,2023-08-19,Passed
CAN08866,REQ0113,CV Screening,2023-08-19,2023-08-25,Not matching JD
CAN08867,REQ0113,Application Received,2023-08-16,2023-08-16,Passed
CAN08867,REQ0113,CV Screening,2023-08-16,2023-08-26,Not matching JD
CAN08868,REQ0113,Application Received,2023-09-02,2023-09-02,Passed
CAN08868,REQ0113,CV Screening,2023-09-02,2023-09-06,Over-qualified
CAN08869,REQ0113,Application Received,2023-08-31,2023-08-31,Passed
CAN08869,REQ0113,CV Screening,2023-08-31,2023-09-10,Over-qualified
CAN08870,REQ0113,Application Received,2023-09-02,2023-09-02,Passed
CAN08870,REQ0113,CV Screening,2023-09-02,2023-09-09,Incomplete CV
CAN08871,REQ0113,Application Received,2023-09-02,2023-09-02,Passed
CAN08871,REQ0113,CV Screening,2023-09-02,2023-09-09,Passed
CAN08871,REQ0113,Written Test,2023-09-09,2023-09-21,Passed
CAN08871,REQ0113,Interview,2023-09-21,2023-10-02,Culture fit mismatch
CAN08872,REQ0113,Application Received,2023-08-29,2023-08-29,Passed
CAN08872,REQ0113,CV Screening,2023-08-29,2023-09-04,Duplicate application
CAN08873,REQ0113,Application Received,2023-09-03,2023-09-03,Passed
CAN08873,REQ0113,CV Screening,2023-09-03,2023-09-10,Incomplete CV
CAN08874,REQ0113,Application Received,2023-08-28,2023-08-28,Passed
CAN08874,REQ0113,CV Screening,2023-08-28,2023-09-07,Under-qualified
CAN08875,REQ0113,Application Received,2023-08-24,2023-08-24,Passed
CAN08875,REQ0113,CV Screening,2023-08-24,2023-08-29,Duplicate application
CAN08876,REQ0113,Application Received,2023-08-16,2023-08-16,Passed
CAN08876,REQ0113,CV Screening,2023-08-16,2023-08-21,Duplicate application
CAN08877,REQ0113,Application Received,2023-08-21,2023-08-21,Passed
CAN08877,REQ0113,CV Screening,2023-08-21,2023-08-28,Not matching JD
CAN08878,REQ0113,Application Received,2023-08-16,2023-08-16,Passed
CAN08878,REQ0113,CV Screening,2023-08-16,2023-08-25,Incomplete CV
CAN08879,REQ0113,Application Received,2023-08-31,2023-08-31,Passed
CAN08879,REQ0113,CV Screening,2023-08-31,2023-09-06,Incomplete CV
CAN08880,REQ0113,Application Received,2023-08-30,2023-08-30,Passed
CAN08880,REQ0113,CV Screening,2023-08-30,2023-09-05,Passed
CAN08880,REQ0113,Written Test,2023-09-05,2023-09-17,Passed
CAN08880,REQ0113,Interview,2023-09-17,2023-10-02,Weak technical skills
CAN08881,REQ0113,Application Received,2023-08-23,2023-08-23,Passed
CAN08881,REQ0113,CV Screening,2023-08-23,2023-09-01,Over-qualified
CAN08882,REQ0113,Application Received,2023-08-30,2023-08-30,Passed
CAN08882,REQ0113,CV Screening,2023-08-30,2023-09-05,Under-qualified
CAN08883,REQ0113,Application Received,2023-09-02,2023-09-02,Passed
CAN08883,REQ0113,CV Screening,2023-09-02,2023-09-07,Incomplete CV
CAN08884,REQ0113,Application Received,2023-08-20,2023-08-20,Passed
CAN08884,REQ0113,CV Screening,2023-08-20,2023-08-28,Under-qualified
CAN08885,REQ0113,Application Received,2023-08-24,2023-08-24,Passed
CAN08885,REQ0113,CV Screening,2023-08-24,2023-08-29,Not matching JD
CAN08886,REQ0113,Application Received,2023-08-15,2023-08-15,Passed
CAN08886,REQ0113,CV Screening,2023-08-15,2023-08-25,Under-qualified
CAN08887,REQ0113,Application Received,2023-08-22,2023-08-22,Passed
CAN08887,REQ0113,CV Screening,2023-08-22,2023-08-26,Under-qualified
CAN08888,REQ0113,Application Received,2023-08-27,2023-08-27,Passed
CAN08888,REQ0113,CV Screening,2023-08-27,2023-08-30,Over-qualified
CAN08889,REQ0113,Application Received,2023-09-02,2023-09-02,Passed
CAN08889,REQ0113,CV Screening,2023-09-02,2023-09-08,Passed
CAN08889,REQ0113,Written Test,2023-09-08,2023-09-16,Below cutoff score
CAN08890,REQ0113,Application Received,2023-08-26,2023-08-26,Passed
CAN08890,REQ0113,CV Screening,2023-08-26,2023-09-01,Passed
CAN08890,REQ0113,Written Test,2023-09-01,2023-09-14,Below cutoff score
CAN08891,REQ0113,Application Received,2023-08-17,2023-08-17,Passed
CAN08891,REQ0113,CV Screening,2023-08-17,2023-08-21,Passed
CAN08891,REQ0113,Written Test,2023-08-21,2023-09-02,Below cutoff score
CAN08892,REQ0113,Application Received,2023-08-29,2023-08-29,Passed
CAN08892,REQ0113,CV Screening,2023-08-29,2023-09-05,Over-qualified
CAN08893,REQ0113,Application Received,2023-08-19,2023-08-19,Passed
CAN08893,REQ0113,CV Screening,2023-08-19,2023-08-26,Passed
CAN08893,REQ0113,Written Test,2023-08-26,2023-09-06,Absent
CAN08894,REQ0113,Application Received,2023-09-01,2023-09-01,Passed
CAN08894,REQ0113,CV Screening,2023-09-01,2023-09-10,Passed
CAN08894,REQ0113,Written Test,2023-09-10,2023-09-16,Passed
CAN08894,REQ0113,Interview,2023-09-16,2023-09-28,Withdrew - Joined Competitor
CAN08895,REQ0113,Application Received,2023-08-25,2023-08-25,Passed
CAN08895,REQ0113,CV Screening,2023-08-25,2023-08-29,Incomplete CV
CAN08896,REQ0113,Application Received,2023-08-26,2023-08-26,Passed
CAN08896,REQ0113,CV Screening,2023-08-26,2023-09-05,Over-qualified
CAN08897,REQ0113,Application Received,2023-08-18,2023-08-18,Passed
CAN08897,REQ0113,CV Screening,2023-08-18,2023-08-28,Incomplete CV
CAN08898,REQ0113,Application Received,2023-08-22,2023-08-22,Passed
CAN08898,REQ0113,CV Screening,2023-08-22,2023-08-30,Duplicate application
CAN08899,REQ0113,Application Received,2023-08-31,2023-08-31,Passed
CAN08899,REQ0113,CV Screening,2023-08-31,2023-09-08,Not matching JD
CAN08900,REQ0113,Application Received,2023-08-17,2023-08-17,Passed
CAN08900,REQ0113,CV Screening,2023-08-17,2023-08-20,Incomplete CV
CAN08901,REQ0113,Application Received,2023-08-31,2023-08-31,Passed
CAN08901,REQ0113,CV Screening,2023-08-31,2023-09-07,Under-qualified
CAN08902,REQ0113,Application Received,2023-09-04,2023-09-04,Passed
CAN08902,REQ0113,CV Screening,2023-09-04,2023-09-12,Duplicate application
CAN08903,REQ0113,Application Received,2023-09-02,2023-09-02,Passed
CAN08903,REQ0113,CV Screening,2023-09-02,2023-09-10,Under-qualified
CAN08904,REQ0113,Application Received,2023-08-29,2023-08-29,Passed
CAN08904,REQ0113,CV Screening,2023-08-29,2023-09-06,Passed
CAN08904,REQ0113,Written Test,2023-09-06,2023-09-12,Failed aptitude
CAN08905,REQ0113,Application Received,2023-08-16,2023-08-16,Passed
CAN08905,REQ0113,CV Screening,2023-08-16,2023-08-26,Incomplete CV
CAN08906,REQ0113,Application Received,2023-08-20,2023-08-20,Passed
CAN08906,REQ0113,CV Screening,2023-08-20,2023-08-25,Incomplete CV
CAN08907,REQ0113,Application Received,2023-08-26,2023-08-26,Passed
CAN08907,REQ0113,CV Screening,2023-08-26,2023-09-03,Duplicate application
CAN08908,REQ0113,Application Received,2023-08-20,2023-08-20,Passed
CAN08908,REQ0113,CV Screening,2023-08-20,2023-08-27,Passed
CAN08908,REQ0113,Written Test,2023-08-27,2023-09-03,Absent
CAN08909,REQ0113,Application Received,2023-08-15,2023-08-15,Passed
CAN08909,REQ0113,CV Screening,2023-08-15,2023-08-20,Over-qualified
CAN08910,REQ0113,Application Received,2023-08-23,2023-08-23,Passed
CAN08910,REQ0113,CV Screening,2023-08-23,2023-08-26,Under-qualified
CAN08911,REQ0113,Application Received,2023-08-26,2023-08-26,Passed
CAN08911,REQ0113,CV Screening,2023-08-26,2023-09-04,Over-qualified
CAN08912,REQ0113,Application Received,2023-08-17,2023-08-17,Passed
CAN08912,REQ0113,CV Screening,2023-08-17,2023-08-21,Incomplete CV
CAN08913,REQ0113,Application Received,2023-08-20,2023-08-20,Passed
CAN08913,REQ0113,CV Screening,2023-08-20,2023-08-30,Passed
CAN08913,REQ0113,Written Test,2023-08-30,2023-09-13,Passed
CAN08913,REQ0113,Interview,2023-09-13,2023-09-23,Passed
CAN08913,REQ0113,Reference Check,2023-09-23,2023-09-26,Passed
CAN08913,REQ0113,Offer & Approval,2023-09-26,2023-10-06,Accepted
CAN08913,REQ0113,Onboarding,2023-10-06,2023-10-17,Completed
CAN08914,REQ0113,Application Received,2023-08-23,2023-08-23,Passed
CAN08914,REQ0113,CV Screening,2023-08-23,2023-08-29,Incomplete CV
CAN08915,REQ0113,Application Received,2023-08-31,2023-08-31,Passed
CAN08915,REQ0113,CV Screening,2023-08-31,2023-09-05,Passed
CAN08915,REQ0113,Written Test,2023-09-05,2023-09-10,Below cutoff score
CAN08916,REQ0113,Application Received,2023-08-17,2023-08-17,Passed
CAN08916,REQ0113,CV Screening,2023-08-17,2023-08-24,Incomplete CV
CAN08917,REQ0113,Application Received,2023-08-29,2023-08-29,Passed
CAN08917,REQ0113,CV Screening,2023-08-29,2023-09-01,Over-qualified
CAN08918,REQ0113,Application Received,2023-08-16,2023-08-16,Passed
CAN08918,REQ0113,CV Screening,2023-08-16,2023-08-26,Duplicate application
CAN08919,REQ0113,Application Received,2023-08-27,2023-08-27,Passed
CAN08919,REQ0113,CV Screening,2023-08-27,2023-09-05,Incomplete CV
CAN08920,REQ0113,Application Received,2023-08-31,2023-08-31,Passed
CAN08920,REQ0113,CV Screening,2023-08-31,2023-09-06,Under-qualified
CAN08921,REQ0113,Application Received,2023-08-15,2023-08-15,Passed
CAN08921,REQ0113,CV Screening,2023-08-15,2023-08-25,Passed
CAN08921,REQ0113,Written Test,2023-08-25,2023-09-06,Passed
CAN08921,REQ0113,Interview,2023-09-06,2023-09-25,Withdrew - Joined Competitor
CAN08922,REQ0113,Application Received,2023-08-27,2023-08-27,Passed
CAN08922,REQ0113,CV Screening,2023-08-27,2023-09-01,Under-qualified
CAN08923,REQ0113,Application Received,2023-09-02,2023-09-02,Passed
CAN08923,REQ0113,CV Screening,2023-09-02,2023-09-09,Not matching JD
CAN08924,REQ0113,Application Received,2023-08-20,2023-08-20,Passed
CAN08924,REQ0113,CV Screening,2023-08-20,2023-08-27,Duplicate application
CAN08925,REQ0113,Application Received,2023-09-04,2023-09-04,Passed
CAN08925,REQ0113,CV Screening,2023-09-04,2023-09-13,Under-qualified
CAN08926,REQ0113,Application Received,2023-09-01,2023-09-01,Passed
CAN08926,REQ0113,CV Screening,2023-09-01,2023-09-04,Over-qualified
CAN08927,REQ0113,Application Received,2023-08-16,2023-08-16,Passed
CAN08927,REQ0113,CV Screening,2023-08-16,2023-08-21,Passed
CAN08927,REQ0113,Written Test,2023-08-21,2023-08-31,Below cutoff score
CAN08928,REQ0113,Application Received,2023-08-23,2023-08-23,Passed
CAN08928,REQ0113,CV Screening,2023-08-23,2023-08-30,Passed
CAN08928,REQ0113,Written Test,2023-08-30,2023-09-11,Passed
CAN08928,REQ0113,Interview,2023-09-11,2023-09-22,Joined competitor before interview
CAN08929,REQ0113,Application Received,2023-09-03,2023-09-03,Passed
CAN08929,REQ0113,CV Screening,2023-09-03,2023-09-08,Passed
CAN08929,REQ0113,Written Test,2023-09-08,2023-09-15,Below cutoff score
CAN08930,REQ0113,Application Received,2023-08-25,2023-08-25,Passed
CAN08930,REQ0113,CV Screening,2023-08-25,2023-08-28,Over-qualified
CAN08931,REQ0113,Application Received,2023-08-24,2023-08-24,Passed
CAN08931,REQ0113,CV Screening,2023-08-24,2023-08-31,Passed
CAN08931,REQ0113,Written Test,2023-08-31,2023-09-13,Failed aptitude
CAN08932,REQ0113,Application Received,2023-08-16,2023-08-16,Passed
CAN08932,REQ0113,CV Screening,2023-08-16,2023-08-19,Passed
CAN08932,REQ0113,Written Test,2023-08-19,2023-08-30,Below cutoff score
CAN08933,REQ0113,Application Received,2023-08-27,2023-08-27,Passed
CAN08933,REQ0113,CV Screening,2023-08-27,2023-08-30,Under-qualified
CAN08934,REQ0113,Application Received,2023-08-27,2023-08-27,Passed
CAN08934,REQ0113,CV Screening,2023-08-27,2023-08-30,Passed
CAN08934,REQ0113,Written Test,2023-08-30,2023-09-13,Passed
CAN08934,REQ0113,Interview,2023-09-13,2023-09-28,Weak technical skills
CAN08935,REQ0113,Application Received,2023-08-26,2023-08-26,Passed
CAN08935,REQ0113,CV Screening,2023-08-26,2023-08-30,Incomplete CV
CAN08936,REQ0113,Application Received,2023-08-31,2023-08-31,Passed
CAN08936,REQ0113,CV Screening,2023-08-31,2023-09-09,Duplicate application
CAN08937,REQ0113,Application Received,2023-08-16,2023-08-16,Passed
CAN08937,REQ0113,CV Screening,2023-08-16,2023-08-19,Passed
CAN08937,REQ0113,Written Test,2023-08-19,2023-08-31,Passed
CAN08937,REQ0113,Interview,2023-08-31,2023-09-17,Weak technical skills
CAN08938,REQ0113,Application Received,2023-08-31,2023-08-31,Passed
CAN08938,REQ0113,CV Screening,2023-08-31,2023-09-04,Not matching JD
CAN08939,REQ0113,Application Received,2023-08-23,2023-08-23,Passed
CAN08939,REQ0113,CV Screening,2023-08-23,2023-08-28,Not matching JD
CAN08940,REQ0113,Application Received,2023-08-16,2023-08-16,Passed
CAN08940,REQ0113,CV Screening,2023-08-16,2023-08-21,Not matching JD
CAN08941,REQ0113,Application Received,2023-08-17,2023-08-17,Passed
CAN08941,REQ0113,CV Screening,2023-08-17,2023-08-20,Not matching JD
CAN08942,REQ0114,Application Received,2023-05-05,2023-05-05,Passed
CAN08942,REQ0114,CV Screening,2023-05-05,2023-05-09,Not matching JD
CAN08943,REQ0114,Application Received,2023-05-06,2023-05-06,Passed
CAN08943,REQ0114,CV Screening,2023-05-06,2023-05-11,Over-qualified
CAN08944,REQ0114,Application Received,2023-05-12,2023-05-12,Passed
CAN08944,REQ0114,CV Screening,2023-05-12,2023-05-16,Not matching JD
CAN08945,REQ0114,Application Received,2023-04-27,2023-04-27,Passed
CAN08945,REQ0114,CV Screening,2023-04-27,2023-05-02,Under-qualified
CAN08946,REQ0114,Application Received,2023-05-05,2023-05-05,Passed
CAN08946,REQ0114,CV Screening,2023-05-05,2023-05-13,Passed
CAN08946,REQ0114,Written Test,2023-05-13,2023-05-25,Passed
CAN08946,REQ0114,Interview,2023-05-25,2023-06-10,Passed
CAN08946,REQ0114,Reference Check,2023-06-10,2023-06-17,Passed
CAN08946,REQ0114,Offer & Approval,2023-06-17,2023-06-28,Accepted
CAN08946,REQ0114,Onboarding,2023-06-28,2023-07-20,Completed
CAN08947,REQ0114,Application Received,2023-05-01,2023-05-01,Passed
CAN08947,REQ0114,CV Screening,2023-05-01,2023-05-09,Under-qualified
CAN08948,REQ0114,Application Received,2023-05-04,2023-05-04,Passed
CAN08948,REQ0114,CV Screening,2023-05-04,2023-05-09,Not matching JD
CAN08949,REQ0114,Application Received,2023-05-03,2023-05-03,Passed
CAN08949,REQ0114,CV Screening,2023-05-03,2023-05-07,Over-qualified
CAN08950,REQ0114,Application Received,2023-05-09,2023-05-09,Passed
CAN08950,REQ0114,CV Screening,2023-05-09,2023-05-19,Incomplete CV
CAN08951,REQ0114,Application Received,2023-05-11,2023-05-11,Passed
CAN08951,REQ0114,CV Screening,2023-05-11,2023-05-20,Duplicate application
CAN08952,REQ0114,Application Received,2023-05-02,2023-05-02,Passed
CAN08952,REQ0114,CV Screening,2023-05-02,2023-05-08,Passed
CAN08952,REQ0114,Written Test,2023-05-08,2023-05-17,Passed
CAN08952,REQ0114,Interview,2023-05-17,2023-05-26,Passed
CAN08952,REQ0114,Reference Check,2023-05-26,2023-06-02,Passed
CAN08952,REQ0114,Offer & Approval,2023-06-02,2023-06-15,Accepted competitor offer
CAN08953,REQ0114,Application Received,2023-04-24,2023-04-24,Passed
CAN08953,REQ0114,CV Screening,2023-04-24,2023-04-28,Not matching JD
CAN08954,REQ0114,Application Received,2023-05-10,2023-05-10,Passed
CAN08954,REQ0114,CV Screening,2023-05-10,2023-05-15,Incomplete CV
CAN08955,REQ0114,Application Received,2023-04-25,2023-04-25,Passed
CAN08955,REQ0114,CV Screening,2023-04-25,2023-04-29,Duplicate application
CAN08956,REQ0114,Application Received,2023-05-02,2023-05-02,Passed
CAN08956,REQ0114,CV Screening,2023-05-02,2023-05-08,Incomplete CV
CAN08957,REQ0114,Application Received,2023-05-03,2023-05-03,Passed
CAN08957,REQ0114,CV Screening,2023-05-03,2023-05-10,Duplicate application
CAN08958,REQ0114,Application Received,2023-04-27,2023-04-27,Passed
CAN08958,REQ0114,CV Screening,2023-04-27,2023-05-03,Passed
