candidate_id,req_id,department,level,source,applied_date,final_stage,outcome,hired,days_in_process
CAN08290,REQ0104,Agent Banking,Non-Executive,LinkedIn,2022-09-10,CV Screening,Rejected - CV Screen,0,7
CAN08291,REQ0104,Agent Banking,Non-Executive,LinkedIn,2022-09-04,CV Screening,Rejected - CV Screen,0,9
CAN08292,REQ0104,Agent Banking,Non-Executive,bdjobs.com,2022-08-29,Hired,Hired,1,79
CAN08293,REQ0104,Agent Banking,Non-Executive,LinkedIn,2022-09-02,CV Screening,Rejected - CV Screen,0,4
CAN08294,REQ0104,Agent Banking,Non-Executive,Internal Referral,2022-09-02,CV Screening,Rejected - CV Screen,0,8
CAN08295,REQ0104,Agent Banking,Non-Executive,bdjobs.com,2022-09-13,CV Screening,Rejected - CV Screen,0,8
CAN08296,REQ0104,Agent Banking,Non-Executive,Headhunting Firm,2022-09-09,CV Screening,Rejected - CV Screen,0,3
CAN08297,REQ0104,Agent Banking,Non-Executive,bdjobs.com,2022-08-30,CV Screening,Rejected - CV Screen,0,8
CAN08298,REQ0104,Agent Banking,Non-Executive,Walk-in,2022-09-03,CV Screening,Rejected - CV Screen,0,4
CAN08299,REQ0104,Agent Banking,Non-Executive,bdjobs.com,2022-09-06,CV Screening,Rejected - CV Screen,0,7
CAN08300,REQ0104,Agent Banking,Non-Executive,bdjobs.com,2022-08-28,CV Screening,Rejected - CV Screen,0,8
CAN08301,REQ0104,Agent Banking,Non-Executive,Walk-in,2022-09-11,CV Screening,Rejected - CV Screen,0,6
CAN08302,REQ0104,Agent Banking,Non-Executive,LinkedIn,2022-09-07,CV Screening,Rejected - CV Screen,0,8
CAN08303,REQ0104,Agent Banking,Non-Executive,bdjobs.com,2022-08-29,CV Screening,Rejected - CV Screen,0,9
CAN08304,REQ0104,Agent Banking,Non-Executive,LinkedIn,2022-09-08,Written Test,Rejected - Written Test,0,22
CAN08305,REQ0104,Agent Banking,Non-Executive,LinkedIn,2022-09-12,CV Screening,Rejected - CV Screen,0,10
CAN08306,REQ0105,Operations,Executive,bdjobs.com,2022-07-03,CV Screening,Rejected - CV Screen,0,7
CAN08307,REQ0105,Operations,Executive,bdjobs.com,2022-07-11,CV Screening,Rejected - CV Screen,0,4
CAN08308,REQ0105,Operations,Executive,bdjobs.com,2022-06-23,CV Screening,Rejected - CV Screen,0,8
CAN08309,REQ0105,Operations,Executive,Headhunting Firm,2022-07-09,CV Screening,Rejected - CV Screen,0,3
CAN08310,REQ0105,Operations,Executive,bdjobs.com,2022-07-01,Written Test,Rejected - Written Test,0,24
CAN08311,REQ0105,Operations,Executive,LinkedIn,2022-07-06,CV Screening,Rejected - CV Screen,0,9
CAN08312,REQ0105,Operations,Executive,Internal Referral,2022-06-30,CV Screening,Rejected - CV Screen,0,9
CAN08313,REQ0105,Operations,Executive,LinkedIn,2022-06-29,CV Screening,Rejected - CV Screen,0,3
CAN08314,REQ0105,Operations,Executive,Walk-in,2022-06-29,CV Screening,Rejected - CV Screen,0,5
CAN08315,REQ0105,Operations,Executive,bdjobs.com,2022-06-27,CV Screening,Rejected - CV Screen,0,3
CAN08316,REQ0105,Operations,Executive,LinkedIn,2022-06-28,Written Test,Rejected - Written Test,0,21
CAN08317,REQ0105,Operations,Executive,Internal Referral,2022-07-03,CV Screening,Rejected - CV Screen,0,4
CAN08318,REQ0105,Operations,Executive,bdjobs.com,2022-06-27,CV Screening,Rejected - CV Screen,0,8
CAN08319,REQ0105,Operations,Executive,LinkedIn,2022-07-05,Interview,Withdrew,0,32
CAN08320,REQ0105,Operations,Executive,bdjobs.com,2022-06-27,CV Screening,Rejected - CV Screen,0,5
CAN08321,REQ0105,Operations,Executive,Walk-in,2022-06-30,CV Screening,Rejected - CV Screen,0,3
CAN08322,REQ0105,Operations,Executive,bdjobs.com,2022-06-26,CV Screening,Rejected - CV Screen,0,7
CAN08323,REQ0105,Operations,Executive,bdjobs.com,2022-07-09,CV Screening,Rejected - CV Screen,0,10
CAN08324,REQ0105,Operations,Executive,Internal Referral,2022-07-07,Written Test,Rejected - Written Test,0,21
CAN08325,REQ0105,Operations,Executive,bdjobs.com,2022-07-11,CV Screening,Rejected - CV Screen,0,5
CAN08326,REQ0105,Operations,Executive,LinkedIn,2022-07-11,CV Screening,Rejected - CV Screen,0,7
CAN08327,REQ0105,Operations,Executive,Walk-in,2022-06-29,Written Test,Rejected - Written Test,0,18
CAN08328,REQ0105,Operations,Executive,Walk-in,2022-07-02,CV Screening,Rejected - CV Screen,0,8
CAN08329,REQ0105,Operations,Executive,bdjobs.com,2022-06-23,Reference Check,Rejected - Reference,0,24
CAN08330,REQ0105,Operations,Executive,Internal Referral,2022-07-02,CV Screening,Rejected - CV Screen,0,3
CAN08331,REQ0105,Operations,Executive,LinkedIn,2022-07-03,Written Test,Rejected - Written Test,0,11
CAN08332,REQ0105,Operations,Executive,bdjobs.com,2022-06-25,CV Screening,Rejected - CV Screen,0,6
CAN08333,REQ0105,Operations,Executive,bdjobs.com,2022-06-25,CV Screening,Rejected - CV Screen,0,3
CAN08334,REQ0105,Operations,Executive,Walk-in,2022-06-30,Written Test,Rejected - Written Test,0,8
CAN08335,REQ0105,Operations,Executive,LinkedIn,2022-07-08,CV Screening,Rejected - CV Screen,0,9
CAN08336,REQ0105,Operations,Executive,Internal Referral,2022-07-08,CV Screening,Rejected - CV Screen,0,9
CAN08337,REQ0105,Operations,Executive,LinkedIn,2022-07-05,CV Screening,Rejected - CV Screen,0,10
CAN08338,REQ0105,Operations,Executive,Walk-in,2022-07-09,CV Screening,Rejected - CV Screen,0,8
CAN08339,REQ0105,Operations,Executive,bdjobs.com,2022-07-01,Interview,Withdrew,0,30
CAN08340,REQ0105,Operations,Executive,bdjobs.com,2022-07-04,Interview,Withdrew,0,35
CAN08341,REQ0105,Operations,Executive,LinkedIn,2022-06-29,CV Screening,Rejected - CV Screen,0,5
CAN08342,REQ0105,Operations,Executive,bdjobs.com,2022-06-27,CV Screening,Rejected - CV Screen,0,6
CAN08343,REQ0105,Operations,Executive,Internal Referral,2022-07-02,CV Screening,Rejected - CV Screen,0,3
CAN08344,REQ0105,Operations,Executive,Internal Referral,2022-07-07,Interview,Rejected - Interview,0,34
CAN08345,REQ0105,Operations,Executive,Internal Referral,2022-07-13,CV Screening,Rejected - CV Screen,0,4
CAN08346,REQ0105,Operations,Executive,bdjobs.com,2022-07-06,CV Screening,Rejected - CV Screen,0,6
CAN08347,REQ0105,Operations,Executive,Internal Referral,2022-06-23,CV Screening,Rejected - CV Screen,0,3
CAN08348,REQ0105,Operations,Executive,Walk-in,2022-07-11,Written Test,Rejected - Written Test,0,13
CAN08349,REQ0105,Operations,Executive,Internal Referral,2022-07-13,CV Screening,Rejected - CV Screen,0,4
CAN08350,REQ0105,Operations,Executive,bdjobs.com,2022-06-27,CV Screening,Rejected - CV Screen,0,5
CAN08351,REQ0105,Operations,Executive,bdjobs.com,2022-07-09,CV Screening,Rejected - CV Screen,0,6
CAN08352,REQ0105,Operations,Executive,bdjobs.com,2022-07-12,CV Screening,Rejected - CV Screen,0,8
CAN08353,REQ0105,Operations,Executive,bdjobs.com,2022-07-08,CV Screening,Rejected - CV Screen,0,5
CAN08354,REQ0105,Operations,Executive,bdjobs.com,2022-06-29,CV Screening,Rejected - CV Screen,0,10
CAN08355,REQ0105,Operations,Executive,Internal Referral,2022-07-08,CV Screening,Rejected - CV Screen,0,7
CAN08356,REQ0105,Operations,Executive,bdjobs.com,2022-06-25,CV Screening,Rejected - CV Screen,0,3
CAN08357,REQ0105,Operations,Executive,Headhunting Firm,2022-07-13,CV Screening,Rejected - CV Screen,0,10
CAN08358,REQ0105,Operations,Executive,LinkedIn,2022-06-25,CV Screening,Rejected - CV Screen,0,4
CAN08359,REQ0105,Operations,Executive,bdjobs.com,2022-07-11,CV Screening,Rejected - CV Screen,0,6
CAN08360,REQ0105,Operations,Executive,Internal Referral,2022-07-03,CV Screening,Rejected - CV Screen,0,5
CAN08361,REQ0105,Operations,Executive,Internal Referral,2022-07-01,CV Screening,Rejected - CV Screen,0,10
CAN08362,REQ0105,Operations,Executive,Walk-in,2022-07-08,CV Screening,Rejected - CV Screen,0,5
CAN08363,REQ0105,Operations,Executive,LinkedIn,2022-07-06,CV Screening,Rejected - CV Screen,0,9
CAN08364,REQ0105,Operations,Executive,Headhunting Firm,2022-07-06,CV Screening,Rejected - CV Screen,0,4
CAN08365,REQ0105,Operations,Executive,Walk-in,2022-07-09,CV Screening,Rejected - CV Screen,0,10
CAN08366,REQ0105,Operations,Executive,LinkedIn,2022-07-04,CV Screening,Rejected - CV Screen,0,4
CAN08367,REQ0105,Operations,Executive,Walk-in,2022-07-13,CV Screening,Rejected - CV Screen,0,5
CAN08368,REQ0105,Operations,Executive,bdjobs.com,2022-07-07,Written Test,Rejected - Written Test,0,18
CAN08369,REQ0105,Operations,Executive,Headhunting Firm,2022-07-03,CV Screening,Rejected - CV Screen,0,8
CAN08370,REQ0105,Operations,Executive,Internal Referral,2022-07-03,Written Test,Rejected - Written Test,0,12
CAN08371,REQ0105,Operations,Executive,Internal Referral,2022-06-24,CV Screening,Rejected - CV Screen,0,5
CAN08372,REQ0105,Operations,Executive,Internal Referral,2022-07-04,Hired,Hired,1,63
CAN08373,REQ0105,Operations,Executive,bdjobs.com,2022-07-02,CV Screening,Rejected - CV Screen,0,6
CAN08374,REQ0105,Operations,Executive,LinkedIn,2022-07-07,CV Screening,Rejected - CV Screen,0,9
CAN08375,REQ0105,Operations,Executive,Internal Referral,2022-06-25,Written Test,Rejected - Written Test,0,22
CAN08376,REQ0105,Operations,Executive,bdjobs.com,2022-07-09,Written Test,Rejected - Written Test,0,18
CAN08377,REQ0105,Operations,Executive,bdjobs.com,2022-07-04,CV Screening,Rejected - CV Screen,0,9
CAN08378,REQ0105,Operations,Executive,LinkedIn,2022-07-03,CV Screening,Rejected - CV Screen,0,9
CAN08379,REQ0105,Operations,Executive,Internal Referral,2022-07-12,Hired,Hired,1,63
CAN08380,REQ0105,Operations,Executive,LinkedIn,2022-06-28,CV Screening,Rejected - CV Screen,0,9
CAN08381,REQ0105,Operations,Executive,LinkedIn,2022-07-03,CV Screening,Rejected - CV Screen,0,10
CAN08382,REQ0105,Operations,Executive,bdjobs.com,2022-07-04,CV Screening,Rejected - CV Screen,0,10
CAN08383,REQ0105,Operations,Executive,bdjobs.com,2022-07-05,Interview,Rejected - Interview,0,39
CAN08384,REQ0105,Operations,Executive,bdjobs.com,2022-07-02,CV Screening,Rejected - CV Screen,0,10
CAN08385,REQ0105,Operations,Executive,bdjobs.com,2022-07-02,CV Screening,Rejected - CV Screen,0,3
CAN08386,REQ0105,Operations,Executive,LinkedIn,2022-07-09,CV Screening,Rejected - CV Screen,0,4
CAN08387,REQ0105,Operations,Executive,LinkedIn,2022-07-10,CV Screening,Rejected - CV Screen,0,5
CAN08388,REQ0105,Operations,Executive,bdjobs.com,2022-07-07,CV Screening,Rejected - CV Screen,0,4
CAN08389,REQ0105,Operations,Executive,bdjobs.com,2022-07-12,Reference Check,Rejected - Reference,0,27
CAN08390,REQ0105,Operations,Executive,bdjobs.com,2022-07-03,Written Test,Rejected - Written Test,0,10
CAN08391,REQ0105,Operations,Executive,bdjobs.com,2022-06-29,CV Screening,Rejected - CV Screen,0,6
CAN08392,REQ0105,Operations,Executive,Walk-in,2022-07-04,Reference Check,Rejected - Reference,0,30
CAN08393,REQ0106,Finance,Executive,Internal Referral,2023-10-23,Interview,Withdrew,0,25
CAN08394,REQ0106,Finance,Executive,bdjobs.com,2023-11-01,Written Test,Rejected - Written Test,0,15
CAN08395,REQ0106,Finance,Executive,LinkedIn,2023-10-21,CV Screening,Rejected - CV Screen,0,10
CAN08396,REQ0106,Finance,Executive,LinkedIn,2023-11-03,CV Screening,Rejected - CV Screen,0,8
CAN08397,REQ0106,Finance,Executive,Internal Referral,2023-10-30,CV Screening,Rejected - CV Screen,0,7
CAN08398,REQ0106,Finance,Executive,Walk-in,2023-10-22,CV Screening,Rejected - CV Screen,0,8
CAN08399,REQ0106,Finance,Executive,LinkedIn,2023-10-19,Hired,Hired,1,72
CAN08400,REQ0106,Finance,Executive,LinkedIn,2023-11-02,Written Test,Rejected - Written Test,0,20
CAN08401,REQ0106,Finance,Executive,bdjobs.com,2023-10-18,CV Screening,Rejected - CV Screen,0,10
CAN08402,REQ0106,Finance,Executive,bdjobs.com,2023-10-24,CV Screening,Rejected - CV Screen,0,8
CAN08403,REQ0106,Finance,Executive,bdjobs.com,2023-11-01,CV Screening,Rejected - CV Screen,0,10
CAN08404,REQ0106,Finance,Executive,Internal Referral,2023-10-15,Interview,Rejected - Interview,0,27
CAN08405,REQ0106,Finance,Executive,LinkedIn,2023-10-25,CV Screening,Rejected - CV Screen,0,4
CAN08406,REQ0106,Finance,Executive,Internal Referral,2023-10-31,CV Screening,Rejected - CV Screen,0,10
CAN08407,REQ0106,Finance,Executive,Walk-in,2023-10-17,CV Screening,Rejected - CV Screen,0,7
CAN08408,REQ0106,Finance,Executive,LinkedIn,2023-11-03,Written Test,Rejected - Written Test,0,13
CAN08409,REQ0106,Finance,Executive,Internal Referral,2023-10-21,CV Screening,Rejected - CV Screen,0,10
CAN08410,REQ0106,Finance,Executive,bdjobs.com,2023-10-24,CV Screening,Rejected - CV Screen,0,3
CAN08411,REQ0106,Finance,Executive,bdjobs.com,2023-10-16,CV Screening,Rejected - CV Screen,0,3
CAN08412,REQ0106,Finance,Executive,Headhunting Firm,2023-10-16,Written Test,Rejected - Written Test,0,15
CAN08413,REQ0106,Finance,Executive,bdjobs.com,2023-10-22,CV Screening,Rejected - CV Screen,0,9
CAN08414,REQ0106,Finance,Executive,LinkedIn,2023-10-23,CV Screening,Rejected - CV Screen,0,3
CAN08415,REQ0106,Finance,Executive,Walk-in,2023-10-26,CV Screening,Rejected - CV Screen,0,8
CAN08416,REQ0106,Finance,Executive,bdjobs.com,2023-10-25,CV Screening,Rejected - CV Screen,0,4
CAN08417,REQ0106,Finance,Executive,LinkedIn,2023-10-31,CV Screening,Rejected - CV Screen,0,3
CAN08418,REQ0106,Finance,Executive,LinkedIn,2023-11-04,CV Screening,Rejected - CV Screen,0,7
CAN08419,REQ0106,Finance,Executive,bdjobs.com,2023-10-19,CV Screening,Rejected - CV Screen,0,4
CAN08420,REQ0106,Finance,Executive,Internal Referral,2023-10-25,Written Test,Rejected - Written Test,0,12
CAN08421,REQ0106,Finance,Executive,Internal Referral,2023-10-21,CV Screening,Rejected - CV Screen,0,10
CAN08422,REQ0106,Finance,Executive,Internal Referral,2023-11-02,CV Screening,Rejected - CV Screen,0,3
CAN08423,REQ0106,Finance,Executive,bdjobs.com,2023-10-29,Hired,Hired,1,67
CAN08424,REQ0106,Finance,Executive,LinkedIn,2023-10-27,CV Screening,Rejected - CV Screen,0,3
CAN08425,REQ0106,Finance,Executive,LinkedIn,2023-10-31,Written Test,Rejected - Written Test,0,19
CAN08426,REQ0106,Finance,Executive,bdjobs.com,2023-10-17,Interview,Rejected - Interview,0,17
CAN08427,REQ0106,Finance,Executive,Walk-in,2023-10-26,CV Screening,Rejected - CV Screen,0,7
CAN08428,REQ0106,Finance,Executive,bdjobs.com,2023-10-16,Written Test,Rejected - Written Test,0,22
CAN08429,REQ0106,Finance,Executive,bdjobs.com,2023-10-29,Reference Check,Rejected - Reference,0,36
CAN08430,REQ0106,Finance,Executive,bdjobs.com,2023-10-28,CV Screening,Rejected - CV Screen,0,10
CAN08431,REQ0106,Finance,Executive,LinkedIn,2023-10-16,CV Screening,Rejected - CV Screen,0,3
CAN08432,REQ0106,Finance,Executive,bdjobs.com,2023-10-17,CV Screening,Rejected - CV Screen,0,5
CAN08433,REQ0106,Finance,Executive,bdjobs.com,2023-10-17,CV Screening,Rejected - CV Screen,0,4
CAN08434,REQ0106,Finance,Executive,LinkedIn,2023-10-28,CV Screening,Rejected - CV Screen,0,8
CAN08435,REQ0106,Finance,Executive,LinkedIn,2023-10-20,CV Screening,Rejected - CV Screen,0,10
CAN08436,REQ0106,Finance,Executive,bdjobs.com,2023-10-31,CV Screening,Rejected - CV Screen,0,6
CAN08437,REQ0106,Finance,Executive,LinkedIn,2023-10-18,CV Screening,Rejected - CV Screen,0,8
CAN08438,REQ0106,Finance,Executive,Headhunting Firm,2023-11-01,CV Screening,Rejected - CV Screen,0,8
CAN08439,REQ0106,Finance,Executive,bdjobs.com,2023-10-28,CV Screening,Rejected - CV Screen,0,9
CAN08440,REQ0106,Finance,Executive,bdjobs.com,2023-10-28,CV Screening,Rejected - CV Screen,0,3
CAN08441,REQ0106,Finance,Executive,Internal Referral,2023-10-23,Hired,Hired,1,77
CAN08442,REQ0106,Finance,Executive,LinkedIn,2023-10-25,CV Screening,Rejected - CV Screen,0,3
CAN08443,REQ0106,Finance,Executive,Walk-in,2023-10-25,Written Test,Rejected - Written Test,0,16
CAN08444,REQ0106,Finance,Executive,LinkedIn,2023-10-18,CV Screening,Rejected - CV Screen,0,8
CAN08445,REQ0106,Finance,Executive,bdjobs.com,2023-11-01,CV Screening,Rejected - CV Screen,0,5
CAN08446,REQ0106,Finance,Executive,bdjobs.com,2023-10-20,CV Screening,Rejected - CV Screen,0,4
CAN08447,REQ0106,Finance,Executive,Walk-in,2023-10-29,CV Screening,Rejected - CV Screen,0,4
CAN08448,REQ0106,Finance,Executive,bdjobs.com,2023-11-02,Interview,Rejected - Interview,0,30
CAN08449,REQ0106,Finance,Executive,LinkedIn,2023-11-01,Written Test,Rejected - Written Test,0,18
CAN08450,REQ0106,Finance,Executive,bdjobs.com,2023-10-23,Written Test,Rejected - Written Test,0,12
CAN08451,REQ0106,Finance,Executive,bdjobs.com,2023-11-03,Written Test,Rejected - Written Test,0,16
CAN08452,REQ0106,Finance,Executive,LinkedIn,2023-10-26,CV Screening,Rejected - CV Screen,0,8
CAN08453,REQ0106,Finance,Executive,bdjobs.com,2023-10-22,CV Screening,Rejected - CV Screen,0,5
CAN08454,REQ0106,Finance,Executive,LinkedIn,2023-10-24,Written Test,Rejected - Written Test,0,20
CAN08455,REQ0106,Finance,Executive,bdjobs.com,2023-11-04,Hired,Hired,1,57
CAN08456,REQ0106,Finance,Executive,Internal Referral,2023-10-26,CV Screening,Rejected - CV Screen,0,6
CAN08457,REQ0106,Finance,Executive,Internal Referral,2023-10-26,Written Test,Rejected - Written Test,0,20
CAN08458,REQ0106,Finance,Executive,Internal Referral,2023-10-16,CV Screening,Rejected - CV Screen,0,10
CAN08459,REQ0106,Finance,Executive,LinkedIn,2023-11-02,CV Screening,Rejected - CV Screen,0,5
CAN08460,REQ0106,Finance,Executive,LinkedIn,2023-11-02,CV Screening,Rejected - CV Screen,0,3
CAN08461,REQ0106,Finance,Executive,bdjobs.com,2023-10-28,CV Screening,Rejected - CV Screen,0,6
CAN08462,REQ0106,Finance,Executive,LinkedIn,2023-10-23,CV Screening,Rejected - CV Screen,0,7
CAN08463,REQ0106,Finance,Executive,LinkedIn,2023-10-26,CV Screening,Rejected - CV Screen,0,6
CAN08464,REQ0106,Finance,Executive,bdjobs.com,2023-11-03,CV Screening,Rejected - CV Screen,0,6
CAN08465,REQ0106,Finance,Executive,LinkedIn,2023-10-21,CV Screening,Rejected - CV Screen,0,10
CAN08466,REQ0106,Finance,Executive,LinkedIn,2023-10-30,CV Screening,Rejected - CV Screen,0,10
CAN08467,REQ0106,Finance,Executive,bdjobs.com,2023-10-17,CV Screening,Rejected - CV Screen,0,6
CAN08468,REQ0106,Finance,Executive,bdjobs.com,2023-10-16,CV Screening,Rejected - CV Screen,0,10
CAN08469,REQ0106,Finance,Executive,bdjobs.com,2023-11-01,Written Test,Rejected - Written Test,0,19
CAN08470,REQ0106,Finance,Executive,bdjobs.com,2023-11-04,CV Screening,Rejected - CV Screen,0,10
CAN08471,REQ0106,Finance,Executive,LinkedIn,2023-11-02,CV Screening,Rejected - CV Screen,0,3
CAN08472,REQ0106,Finance,Executive,Headhunting Firm,2023-10-16,CV Screening,Rejected - CV Screen,0,10
CAN08473,REQ0106,Finance,Executive,bdjobs.com,2023-11-03,CV Screening,Rejected - CV Screen,0,7
CAN08474,REQ0106,Finance,Executive,Headhunting Firm,2023-10-23,CV Screening,Rejected - CV Screen,0,4
CAN08475,REQ0106,Finance,Executive,bdjobs.com,2023-10-27,Written Test,Rejected - Written Test,0,18
CAN08476,REQ0106,Finance,Executive,Internal Referral,2023-10-25,CV Screening,Rejected - CV Screen,0,9
CAN08477,REQ0106,Finance,Executive,Internal Referral,2023-10-15,CV Screening,Rejected - CV Screen,0,9
CAN08478,REQ0106,Finance,Executive,bdjobs.com,2023-11-03,CV Screening,Rejected - CV Screen,0,6
CAN08479,REQ0106,Finance,Executive,LinkedIn,2023-11-02,CV Screening,Rejected - CV Screen,0,10
CAN08480,REQ0106,Finance,Executive,LinkedIn,2023-10-28,CV Screening,Rejected - CV Screen,0,9
CAN08481,REQ0106,Finance,Executive,bdjobs.com,2023-10-16,CV Screening,Rejected - CV Screen,0,6
CAN08482,REQ0106,Finance,Executive,LinkedIn,2023-10-21,CV Screening,Rejected - CV Screen,0,9
CAN08483,REQ0106,Finance,Executive,bdjobs.com,2023-10-19,Written Test,Rejected - Written Test,0,13
CAN08484,REQ0106,Finance,Executive,Walk-in,2023-10-24,Written Test,Rejected - Written Test,0,18
CAN08485,REQ0106,Finance,Executive,Internal Referral,2023-10-25,CV Screening,Rejected - CV Screen,0,7
CAN08486,REQ0106,Finance,Executive,bdjobs.com,2023-11-03,Written Test,Rejected - Written Test,0,15
CAN08487,REQ0106,Finance,Executive,bdjobs.com,2023-10-26,Written Test,Rejected - Written Test,0,15
CAN08488,REQ0106,Finance,Executive,bdjobs.com,2023-10-30,CV Screening,Rejected - CV Screen,0,5
CAN08489,REQ0106,Finance,Executive,LinkedIn,2023-11-01,CV Screening,Rejected - CV Screen,0,7
CAN08490,REQ0106,Finance,Executive,bdjobs.com,2023-10-27,CV Screening,Rejected - CV Screen,0,10
CAN08491,REQ0106,Finance,Executive,LinkedIn,2023-10-17,Interview,Withdrew,0,30
CAN08492,REQ0106,Finance,Executive,Headhunting Firm,2023-10-19,CV Screening,Rejected - CV Screen,0,3
CAN08493,REQ0106,Finance,Executive,Internal Referral,2023-10-19,CV Screening,Rejected - CV Screen,0,4
CAN08494,REQ0106,Finance,Executive,bdjobs.com,2023-10-26,Written Test,Rejected - Written Test,0,14
CAN08495,REQ0106,Finance,Executive,Headhunting Firm,2023-10-15,CV Screening,Rejected - CV Screen,0,5
CAN08496,REQ0106,Finance,Executive,bdjobs.com,2023-11-03,CV Screening,Rejected - CV Screen,0,10
CAN08497,REQ0106,Finance,Executive,Headhunting Firm,2023-10-31,CV Screening,Rejected - CV Screen,0,8
CAN08498,REQ0106,Finance,Executive,Walk-in,2023-10-28,CV Screening,Rejected - CV Screen,0,3
CAN08499,REQ0106,Finance,Executive,bdjobs.com,2023-10-20,CV Screening,Rejected - CV Screen,0,6
CAN08500,REQ0106,Finance,Executive,bdjobs.com,2023-10-17,Written Test,Rejected - Written Test,0,20
CAN08501,REQ0106,Finance,Executive,bdjobs.com,2023-10-29,CV Screening,Rejected - CV Screen,0,7
CAN08502,REQ0106,Finance,Executive,bdjobs.com,2023-11-01,CV Screening,Rejected - CV Screen,0,3
CAN08503,REQ0106,Finance,Executive,Headhunting Firm,2023-10-25,CV Screening,Rejected - CV Screen,0,5
